sample_num	time_passed	sampling_interval	epoch_time	imaging_frame	stimulus_epoch	stim_frame	stim_info1	stim_info2	stim_info3	
421	0.017	7.027	0	2.0	181	[6.06666667 6.06666667]	0	0	
422	0.017	7.043	0	2.0	182	[6.1 6.1]	0	0	
423	0.017	7.060	0	2.0	183	[6.13333333 6.13333333]	0	0	
424	0.017	7.077	0	2.0	184	[6.16666667 6.16666667]	0	0	
425	0.016	7.093	0	2.0	185	[6.2 6.2]	0	0	
426	0.017	7.111	0	2.0	186	[6.23333333 6.23333333]	0	0	
427	0.016	7.127	0	2.0	187	[6.26666667 6.26666667]	0	0	
428	0.017	7.143	0	2.0	188	[6.3 6.3]	0	0	
429	0.017	7.160	0	2.0	189	[6.33333333 6.33333333]	0	0	
430	0.017	7.177	0	2.0	190	[6.36666667 6.36666667]	0	0	
431	0.016	7.193	0	2.0	191	[6.4 6.4]	0	0	
432	0.017	7.211	0	2.0	192	[6.43333333 6.43333333]	0	0	
433	0.016	7.227	0	2.0	193	[6.46666667 6.46666667]	0	0	
434	0.017	7.244	0	2.0	194	[6.5 6.5]	0	0	
435	0.016	7.260	0	2.0	195	[6.53333333 6.53333333]	0	0	
436	0.018	7.278	0	2.0	196	[6.56666667 6.56666667]	0	0	
437	0.016	7.294	0	2.0	197	[6.6 6.6]	0	0	
438	0.017	7.311	0	2.0	198	[6.63333333 6.63333333]	0	0	
439	0.016	7.327	0	2.0	199	[6.66666667 6.66666667]	0	0	
440	0.017	7.344	0	2.0	200	[6.7 6.7]	0	0	
441	0.017	7.360	0	2.0	201	[6.73333333 6.73333333]	0	0	
442	0.017	7.377	0	2.0	202	[6.76666667 6.76666667]	0	0	
443	0.016	7.394	0	2.0	203	[6.8 6.8]	0	0	
444	0.019	7.413	0	2.0	204	[6.83333333 6.83333333]	0	0	
445	0.016	7.429	0	2.0	205	[6.86666667 6.86666667]	0	0	
446	0.017	7.445	0	2.0	206	[6.9 6.9]	0	0	
447	0.017	7.463	0	2.0	207	[6.93333333 6.93333333]	0	0	
448	0.016	7.479	0	2.0	208	[6.96666667 6.96666667]	0	0	
449	0.017	7.496	0	2.0	209	[7. 7.]	0	0	
450	0.016	7.512	0	2.0	210	[7.03333333 7.03333333]	0	0	
451	0.017	7.529	0	2.0	211	[7.06666667 7.06666667]	0	0	
452	0.016	7.545	0	2.0	212	[7.1 7.1]	0	0	
453	0.017	7.562	0	2.0	213	[7.13333333 7.13333333]	0	0	
454	0.017	7.579	0	2.0	214	[7.16666667 7.16666667]	0	0	
455	0.016	7.595	0	2.0	215	[7.2 7.2]	0	0	
456	0.017	7.612	0	2.0	216	[7.23333333 7.23333333]	0	0	
457	0.017	7.629	0	2.0	217	[7.26666667 7.26666667]	0	0	
458	0.016	7.645	0	2.0	218	[7.3 7.3]	0	0	
459	0.017	7.663	0	2.0	219	[7.33333333 7.33333333]	0	0	
460	0.016	7.679	0	2.0	220	[7.36666667 7.36666667]	0	0	
461	0.017	7.695	0	2.0	221	[7.4 7.4]	0	0	
462	0.017	7.713	0	2.0	222	[7.43333333 7.43333333]	0	0	
463	0.016	7.729	0	2.0	223	[7.46666667 7.46666667]	0	0	
464	0.017	7.746	0	2.0	224	[7.5 7.5]	0	0	
465	0.016	7.762	0	2.0	225	[7.53333333 7.53333333]	0	0	
466	0.017	7.779	0	2.0	226	[7.56666667 7.56666667]	0	0	
467	0.016	7.795	0	2.0	227	[7.6 7.6]	0	0	
468	0.017	7.812	0	2.0	228	[7.63333333 7.63333333]	0	0	
469	0.017	7.829	0	2.0	229	[7.66666667 7.66666667]	0	0	
470	0.016	7.845	0	2.0	230	[7.7 7.7]	0	0	
471	0.017	7.862	0	2.0	231	[7.73333333 7.73333333]	0	0	
472	0.017	7.879	0	2.0	232	[7.76666667 7.76666667]	0	0	
473	0.016	7.895	0	2.0	233	[7.8 7.8]	0	0	
474	0.017	7.912	0	2.0	234	[7.83333333 7.83333333]	0	0	
475	0.017	7.929	0	2.0	235	[7.86666667 7.86666667]	0	0	
476	0.016	7.945	0	2.0	236	[7.9 7.9]	0	0	
477	0.017	7.962	0	2.0	237	[7.93333333 7.93333333]	0	0	
478	0.017	7.979	0	2.0	238	[7.96666667 7.96666667]	0	0	
479	0.016	7.996	0	2.0	239	[8. 8.]	0	0	
480	0.017	8.013	0	2.0	240	[8. 8.]	0	0	
481	0.016	8.029	0	1.0	1	[0. 0.]	0	0	
482	0.017	8.045	0	1.0	2	[0. 0.]	0	0	
483	0.017	8.062	0	1.0	3	[0. 0.]	0	0	
484	0.017	8.079	0	1.0	4	[0. 0.]	0	0	
485	0.016	8.096	0	1.0	5	[0. 0.]	0	0	
486	0.017	8.112	0	1.0	6	[0. 0.]	0	0	
487	0.017	8.129	0	1.0	7	[0. 0.]	0	0	
488	0.016	8.145	0	1.0	8	[0. 0.]	0	0	
489	0.017	8.162	0	1.0	9	[0. 0.]	0	0	
490	0.017	8.179	0	1.0	10	[0. 0.]	0	0	
491	0.016	8.195	0	1.0	11	[0. 0.]	0	0	
492	0.017	8.213	0	1.0	12	[0. 0.]	0	0	
493	0.016	8.229	0	1.0	13	[0. 0.]	0	0	
494	0.017	8.245	0	1.0	14	[0. 0.]	0	0	
495	0.017	8.263	0	1.0	15	[0. 0.]	0	0	
496	0.016	8.279	0	1.0	16	[0. 0.]	0	0	
497	0.017	8.296	0	1.0	17	[0. 0.]	0	0	
498	0.017	8.312	0	1.0	18	[0. 0.]	0	0	
499	0.018	8.330	0	1.0	19	[0. 0.]	0	0	
500	0.016	8.346	0	1.0	20	[0. 0.]	0	0	
501	0.016	8.362	0	1.0	21	[0. 0.]	0	0	
502	0.017	8.379	0	1.0	22	[0. 0.]	0	0	
503	0.017	8.396	0	1.0	23	[0. 0.]	0	0	
504	0.017	8.412	0	1.0	24	[0. 0.]	0	0	
505	0.017	8.429	0	1.0	25	[0. 0.]	0	0	
506	0.016	8.446	0	1.0	26	[0. 0.]	0	0	
507	0.017	8.462	0	1.0	27	[0. 0.]	0	0	
508	0.017	8.479	0	1.0	28	[0. 0.]	0	0	
509	0.017	8.496	0	1.0	29	[0. 0.]	0	0	
510	0.017	8.513	0	1.0	30	[0. 0.]	0	0	
511	0.016	8.529	0	1.0	31	[0. 0.]	0	0	
512	0.017	8.546	0	1.0	32	[0. 0.]	0	0	
513	0.016	8.562	0	1.0	33	[0. 0.]	0	0	
514	0.017	8.579	0	1.0	34	[0. 0.]	0	0	
515	0.016	8.596	0	1.0	35	[0. 0.]	0	0	
516	0.016	8.612	0	1.0	36	[0. 0.]	0	0	
517	0.017	8.630	0	1.0	37	[0. 0.]	0	0	
518	0.016	8.646	0	1.0	38	[0. 0.]	0	0	
519	0.016	8.662	0	1.0	39	[0. 0.]	0	0	
520	0.017	8.680	0	1.0	40	[0. 0.]	0	0	
521	0.016	8.696	0	1.0	41	[0. 0.]	0	0	
522	0.017	8.712	0	1.0	42	[0. 0.]	0	0	
523	0.017	8.729	0	1.0	43	[0. 0.]	0	0	
524	0.017	8.746	0	1.0	44	[0. 0.]	0	0	
525	0.016	8.762	0	1.0	45	[0. 0.]	0	0	
526	0.017	8.780	0	1.0	46	[0. 0.]	0	0	
527	0.016	8.796	0	1.0	47	[0. 0.]	0	0	
528	0.017	8.813	0	1.0	48	[0. 0.]	0	0	
529	0.017	8.830	0	1.0	49	[0. 0.]	0	0	
530	0.016	8.846	0	1.0	50	[0. 0.]	0	0	
531	0.017	8.862	0	1.0	51	[0. 0.]	0	0	
532	0.017	8.880	0	1.0	52	[0. 0.]	0	0	
533	0.016	8.896	0	1.0	53	[0. 0.]	0	0	
534	0.017	8.913	0	1.0	54	[0. 0.]	0	0	
535	0.017	8.929	0	1.0	55	[0. 0.]	0	0	
536	0.017	8.946	0	1.0	56	[0. 0.]	0	0	
537	0.016	8.963	0	1.0	57	[0. 0.]	0	0	
538	0.017	8.979	0	1.0	58	[0. 0.]	0	0	
539	0.017	8.996	0	1.0	59	[0. 0.]	0	0	
540	0.016	9.013	0	1.0	60	[0. 0.]	0	0	
541	0.017	9.029	0	1.0	61	[0. 0.]	0	0	
542	0.017	9.046	0	1.0	62	[0. 0.]	0	0	
543	0.016	9.062	0	1.0	63	[0. 0.]	0	0	
544	0.017	9.079	0	1.0	64	[0. 0.]	0	0	
545	0.017	9.096	0	1.0	65	[0. 0.]	0	0	
546	0.017	9.113	0	1.0	66	[0. 0.]	0	0	
547	0.017	9.129	0	1.0	67	[0. 0.]	0	0	
548	0.017	9.146	0	1.0	68	[0. 0.]	0	0	
549	0.017	9.163	0	1.0	69	[0. 0.]	0	0	
550	0.016	9.179	0	1.0	70	[0. 0.]	0	0	
551	0.017	9.196	0	1.0	71	[0. 0.]	0	0	
552	0.016	9.213	0	1.0	72	[0. 0.]	0	0	
553	0.017	9.229	0	1.0	73	[0. 0.]	0	0	
554	0.017	9.246	0	1.0	74	[0. 0.]	0	0	
555	0.017	9.263	0	1.0	75	[0. 0.]	0	0	
556	0.016	9.279	0	1.0	76	[0. 0.]	0	0	
557	0.017	9.296	0	1.0	77	[0. 0.]	0	0	
558	0.017	9.313	0	1.0	78	[0. 0.]	0	0	
559	0.017	9.329	0	1.0	79	[0. 0.]	0	0	
560	0.017	9.346	0	1.0	80	[0. 0.]	0	0	
561	0.017	9.363	0	1.0	81	[0. 0.]	0	0	
562	0.017	9.379	0	1.0	82	[0. 0.]	0	0	
563	0.018	9.397	0	1.0	83	[0. 0.]	0	0	
564	0.017	9.413	0	1.0	84	[0. 0.]	0	0	
565	0.016	9.429	0	1.0	85	[0. 0.]	0	0	
566	0.017	9.446	0	1.0	86	[0. 0.]	0	0	
567	0.017	9.463	0	1.0	87	[0. 0.]	0	0	
568	0.017	9.480	0	1.0	88	[0. 0.]	0	0	
569	0.016	9.496	0	1.0	89	[0. 0.]	0	0	
570	0.017	9.513	0	1.0	90	[0. 0.]	0	0	
571	0.016	9.529	0	1.0	91	[0. 0.]	0	0	
572	0.017	9.546	0	1.0	92	[0. 0.]	0	0	
573	0.017	9.563	0	1.0	93	[0. 0.]	0	0	
574	0.017	9.580	0	1.0	94	[0. 0.]	0	0	
575	0.017	9.596	0	1.0	95	[0. 0.]	0	0	
576	0.016	9.613	0	1.0	96	[0. 0.]	0	0	
577	0.017	9.630	0	1.0	97	[0. 0.]	0	0	
578	0.016	9.646	0	1.0	98	[0. 0.]	0	0	
579	0.017	9.663	0	1.0	99	[0. 0.]	0	0	
580	0.016	9.679	0	1.0	100	[0. 0.]	0	0	
581	0.017	9.697	0	1.0	101	[0. 0.]	0	0	
582	0.016	9.713	0	1.0	102	[0. 0.]	0	0	
583	0.017	9.729	0	1.0	103	[0. 0.]	0	0	
584	0.017	9.746	0	1.0	104	[0. 0.]	0	0	
585	0.017	9.763	0	1.0	105	[0. 0.]	0	0	
586	0.016	9.779	0	1.0	106	[0. 0.]	0	0	
587	0.017	9.797	0	1.0	107	[0. 0.]	0	0	
588	0.016	9.813	0	1.0	108	[0. 0.]	0	0	
589	0.017	9.829	0	1.0	109	[0. 0.]	0	0	
590	0.016	9.846	0	1.0	110	[0. 0.]	0	0	
591	0.017	9.863	0	1.0	111	[0. 0.]	0	0	
592	0.016	9.879	0	1.0	112	[0. 0.]	0	0	
593	0.017	9.896	0	1.0	113	[0. 0.]	0	0	
594	0.017	9.913	0	1.0	114	[0. 0.]	0	0	
595	0.016	9.929	0	1.0	115	[0. 0.]	0	0	
596	0.017	9.947	0	1.0	116	[0. 0.]	0	0	
597	0.016	9.963	0	1.0	117	[0. 0.]	0	0	
598	0.017	9.979	0	1.0	118	[0. 0.]	0	0	
599	0.017	9.996	0	1.0	119	[0. 0.]	0	0	
600	0.017	10.013	0	1.0	120	[0. 0.]	0	0	
601	0.016	10.030	0	1.0	121	[0. 0.]	0	0	
602	0.017	10.046	0	1.0	122	[0. 0.]	0	0	
603	0.017	10.063	0	1.0	123	[0. 0.]	0	0	
604	0.016	10.079	0	1.0	124	[0. 0.]	0	0	
605	0.017	10.096	0	1.0	125	[0. 0.]	0	0	
606	0.017	10.113	0	1.0	126	[0. 0.]	0	0	
607	0.016	10.129	0	1.0	127	[0. 0.]	0	0	
608	0.017	10.147	0	1.0	128	[0. 0.]	0	0	
609	0.016	10.163	0	1.0	129	[0. 0.]	0	0	
610	0.017	10.179	0	1.0	130	[0. 0.]	0	0	
611	0.023	10.203	0	1.0	131	[0. 0.]	0	0	
612	0.010	10.212	0	1.0	132	[0. 0.]	0	0	
613	0.017	10.230	0	1.0	133	[0. 0.]	0	0	
614	0.017	10.246	0	1.0	134	[0. 0.]	0	0	
615	0.017	10.263	0	1.0	135	[0. 0.]	0	0	
616	0.016	10.280	0	1.0	136	[0. 0.]	0	0	
617	0.016	10.296	0	1.0	137	[0. 0.]	0	0	
618	0.017	10.314	0	1.0	138	[0. 0.]	0	0	
619	0.016	10.330	0	1.0	139	[0. 0.]	0	0	
620	0.017	10.346	0	1.0	140	[0. 0.]	0	0	
621	0.017	10.364	0	1.0	141	[0. 0.]	0	0	
622	0.016	10.380	0	1.0	142	[0. 0.]	0	0	
623	0.017	10.397	0	1.0	143	[0. 0.]	0	0	
624	0.016	10.413	0	1.0	144	[0. 0.]	0	0	
625	0.017	10.430	0	1.0	145	[0. 0.]	0	0	
626	0.016	10.446	0	1.0	146	[0. 0.]	0	0	
627	0.017	10.464	0	1.0	147	[0. 0.]	0	0	
628	0.017	10.480	0	1.0	148	[0. 0.]	0	0	
629	0.016	10.496	0	1.0	149	[0. 0.]	0	0	
630	0.016	10.513	0	1.0	150	[0. 0.]	0	0	
631	0.017	10.530	0	1.0	151	[0. 0.]	0	0	
632	0.016	10.546	0	1.0	152	[0. 0.]	0	0	
633	0.016	10.563	0	1.0	153	[0. 0.]	0	0	
634	0.017	10.579	0	1.0	154	[0. 0.]	0	0	
635	0.017	10.596	0	1.0	155	[0. 0.]	0	0	
636	0.017	10.614	0	1.0	156	[0. 0.]	0	0	
637	0.016	10.630	0	1.0	157	[0. 0.]	0	0	
638	0.017	10.647	0	1.0	158	[0. 0.]	0	0	
639	0.017	10.664	0	1.0	159	[0. 0.]	0	0	
640	0.016	10.680	0	1.0	160	[0. 0.]	0	0	
641	0.016	10.696	0	1.0	161	[0. 0.]	0	0	
642	0.017	10.714	0	1.0	162	[0. 0.]	0	0	
643	0.016	10.730	0	1.0	163	[0. 0.]	0	0	
644	0.017	10.746	0	1.0	164	[0. 0.]	0	0	
645	0.017	10.764	0	1.0	165	[0. 0.]	0	0	
646	0.016	10.780	0	1.0	166	[0. 0.]	0	0	
647	0.017	10.796	0	1.0	167	[0. 0.]	0	0	
648	0.017	10.813	0	1.0	168	[0. 0.]	0	0	
649	0.017	10.830	0	1.0	169	[0. 0.]	0	0	
650	0.016	10.846	0	1.0	170	[0. 0.]	0	0	
651	0.017	10.864	0	1.0	171	[0. 0.]	0	0	
652	0.016	10.880	0	1.0	172	[0. 0.]	0	0	
653	0.017	10.896	0	1.0	173	[0. 0.]	0	0	
654	0.017	10.914	0	1.0	174	[0. 0.]	0	0	
655	0.016	10.930	0	1.0	175	[0. 0.]	0	0	
656	0.017	10.946	0	1.0	176	[0. 0.]	0	0	
657	0.017	10.963	0	1.0	177	[0. 0.]	0	0	
658	0.017	10.980	0	1.0	178	[0. 0.]	0	0	
659	0.016	10.996	0	1.0	179	[0. 0.]	0	0	
660	0.017	11.014	0	1.0	180	[0. 0.]	0	0	
661	0.017	11.030	0	1.0	181	[0. 0.]	0	0	
662	0.016	11.047	0	1.0	182	[0. 0.]	0	0	
663	0.017	11.064	0	1.0	183	[0. 0.]	0	0	
664	0.016	11.080	0	1.0	184	[0. 0.]	0	0	
665	0.017	11.097	0	1.0	185	[0. 0.]	0	0	
666	0.016	11.113	0	1.0	186	[0. 0.]	0	0	
667	0.017	11.130	0	1.0	187	[0. 0.]	0	0	
668	0.016	11.147	0	1.0	188	[0. 0.]	0	0	
669	0.017	11.164	0	1.0	189	[0. 0.]	0	0	
670	0.016	11.180	0	1.0	190	[0. 0.]	0	0	
671	0.017	11.197	0	1.0	191	[0. 0.]	0	0	
672	0.017	11.213	0	1.0	192	[0. 0.]	0	0	
673	0.017	11.230	0	1.0	193	[0. 0.]	0	0	
674	0.016	11.247	0	1.0	194	[0. 0.]	0	0	
675	0.017	11.263	0	1.0	195	[0. 0.]	0	0	
676	0.017	11.280	0	1.0	196	[0. 0.]	0	0	
677	0.017	11.297	0	1.0	197	[0. 0.]	0	0	
678	0.016	11.313	0	1.0	198	[0. 0.]	0	0	
679	0.017	11.331	0	1.0	199	[0. 0.]	0	0	
680	0.016	11.347	0	1.0	200	[0. 0.]	0	0	
681	0.017	11.363	0	1.0	201	[0. 0.]	0	0	
682	0.017	11.381	0	1.0	202	[0. 0.]	0	0	
683	0.016	11.397	0	1.0	203	[0. 0.]	0	0	
684	0.016	11.413	0	1.0	204	[0. 0.]	0	0	
685	0.017	11.431	0	1.0	205	[0. 0.]	0	0	
686	0.016	11.447	0	1.0	206	[0. 0.]	0	0	
687	0.017	11.463	0	1.0	207	[0. 0.]	0	0	
688	0.017	11.480	0	1.0	208	[0. 0.]	0	0	
689	0.017	11.497	0	1.0	209	[0. 0.]	0	0	
690	0.016	11.513	0	1.0	210	[0. 0.]	0	0	
691	0.018	11.531	0	1.0	211	[0. 0.]	0	0	
692	0.017	11.547	0	1.0	212	[0. 0.]	0	0	
693	0.016	11.563	0	1.0	213	[0. 0.]	0	0	
694	0.017	11.581	0	1.0	214	[0. 0.]	0	0	
695	0.016	11.597	0	1.0	215	[0. 0.]	0	0	
696	0.017	11.613	0	1.0	216	[0. 0.]	0	0	
697	0.017	11.630	0	1.0	217	[0. 0.]	0	0	
698	0.017	11.647	0	1.0	218	[0. 0.]	0	0	
699	0.016	11.663	0	1.0	219	[0. 0.]	0	0	
700	0.017	11.680	0	1.0	220	[0. 0.]	0	0	
701	0.017	11.697	0	1.0	221	[0. 0.]	0	0	
702	0.017	11.714	0	1.0	222	[0. 0.]	0	0	
703	0.017	11.731	0	1.0	223	[0. 0.]	0	0	
704	0.016	11.747	0	1.0	224	[0. 0.]	0	0	
705	0.017	11.763	0	1.0	225	[0. 0.]	0	0	
706	0.017	11.781	0	1.0	226	[0. 0.]	0	0	
707	0.017	11.797	0	1.0	227	[0. 0.]	0	0	
708	0.017	11.814	0	1.0	228	[0. 0.]	0	0	
709	0.016	11.830	0	1.0	229	[0. 0.]	0	0	
710	0.017	11.847	0	1.0	230	[0. 0.]	0	0	
711	0.017	11.863	0	1.0	231	[0. 0.]	0	0	
712	0.017	11.881	0	1.0	232	[0. 0.]	0	0	
713	0.016	11.897	0	1.0	233	[0. 0.]	0	0	
714	0.017	11.913	0	1.0	234	[0. 0.]	0	0	
715	0.017	11.931	0	1.0	235	[0. 0.]	0	0	
716	0.016	11.947	0	1.0	236	[0. 0.]	0	0	
717	0.017	11.963	0	1.0	237	[0. 0.]	0	0	
718	0.017	11.980	0	1.0	238	[0. 0.]	0	0	
719	0.017	11.997	0	1.0	239	[0. 0.]	0	0	
720	0.016	12.014	0	1.0	240	[0. 0.]	0	0	
